app_id,game_name,Month,Avg. Players,Gain,% Gain,Peak Players
1063730,New World: Aeternum,Last 30 Days,549.8,-29.4,-5.08%,987
1063730,New World: Aeternum,April 2026,579.3,-2.4,-0.42%,975
1063730,New World: Aeternum,March 2026,581.7,-156.8,-21.23%,"1,093"
1063730,New World: Aeternum,February 2026,738.5,-195.1,-20.89%,"1,367"
1063730,New World: Aeternum,January 2026,933.5,-288.4,-23.60%,"1,703"
1063730,New World: Aeternum,December 2025,"1,222.0","-2,490.2",-67.08%,"2,278"
1063730,New World: Aeternum,November 2025,"3,712.2","-17,573.8",-82.56%,"9,582"
1063730,New World: Aeternum,October 2025,"21,286.0","+12,223.5",+134.88%,"50,987"
1063730,New World: Aeternum,September 2025,"9,062.5",+564.9,+6.65%,"17,482"
1063730,New World: Aeternum,August 2025,"8,497.6","+2,455.3",+40.64%,"13,351"
1063730,New World: Aeternum,July 2025,"6,042.3",+713.8,+13.40%,"10,969"
1063730,New World: Aeternum,June 2025,"5,328.5",-585.6,-9.90%,"9,253"
1063730,New World: Aeternum,May 2025,"5,914.1",+320.6,+5.73%,"9,633"
1063730,New World: Aeternum,April 2025,"5,593.5","-1,289.5",-18.73%,"8,509"
1063730,New World: Aeternum,March 2025,"6,883.0","-1,837.2",-21.07%,"11,570"
1063730,New World: Aeternum,February 2025,"8,720.2","-1,322.5",-13.17%,"14,588"
1063730,New World: Aeternum,January 2025,"10,042.7","-2,410.4",-19.36%,"17,046"
1063730,New World: Aeternum,December 2024,"12,453.1","-9,774.4",-43.97%,"25,111"
1063730,New World: Aeternum,November 2024,"22,227.5","+1,704.2",+8.30%,"44,245"
1063730,New World: Aeternum,October 2024,"20,523.4","+16,197.1",+374.39%,"61,364"
1063730,New World: Aeternum,September 2024,"4,326.2","+1,040.7",+31.68%,"8,711"
1063730,New World: Aeternum,August 2024,"3,285.5",-355.4,-9.76%,"5,095"
1063730,New World: Aeternum,July 2024,"3,640.9","-1,432.6",-28.24%,"6,208"
1063730,New World: Aeternum,June 2024,"5,073.5","-1,108.2",-17.93%,"8,466"
1063730,New World: Aeternum,May 2024,"6,181.7","-1,536.0",-19.90%,"9,783"
1063730,New World: Aeternum,April 2024,"7,717.7","-1,411.5",-15.46%,"13,046"
1063730,New World: Aeternum,March 2024,"9,129.2","-1,528.6",-14.34%,"14,400"
1063730,New World: Aeternum,February 2024,"10,657.8","-5,689.4",-34.80%,"17,532"
1063730,New World: Aeternum,January 2024,"16,347.3","-1,877.5",-10.30%,"29,121"
1063730,New World: Aeternum,December 2023,"18,224.7","-6,307.7",-25.71%,"30,227"
1063730,New World: Aeternum,November 2023,"24,532.4","-12,862.9",-34.40%,"45,836"
1063730,New World: Aeternum,October 2023,"37,395.3","+23,371.6",+166.66%,"77,642"
1063730,New World: Aeternum,September 2023,"14,023.7","+1,979.4",+16.43%,"25,912"
1063730,New World: Aeternum,August 2023,"12,044.3","-2,783.2",-18.77%,"20,091"
1063730,New World: Aeternum,July 2023,"14,827.4","+3,474.7",+30.61%,"25,878"
1063730,New World: Aeternum,June 2023,"11,352.8","-2,975.4",-20.77%,"20,288"
1063730,New World: Aeternum,May 2023,"14,328.1","-2,582.1",-15.27%,"23,468"
1063730,New World: Aeternum,April 2023,"16,910.3","+1,950.3",+13.04%,"28,227"
1063730,New World: Aeternum,March 2023,"14,959.9","-4,113.3",-21.57%,"24,140"
1063730,New World: Aeternum,February 2023,"19,073.2","-9,435.8",-33.10%,"32,988"
1063730,New World: Aeternum,January 2023,"28,509.0","-13,263.2",-31.75%,"49,914"
1063730,New World: Aeternum,December 2022,"41,772.2","-25,986.5",-38.35%,"73,970"
1063730,New World: Aeternum,November 2022,"67,758.6","+33,014.7",+95.02%,"137,755"
1063730,New World: Aeternum,October 2022,"34,744.0","+9,474.8",+37.50%,"69,605"
1063730,New World: Aeternum,September 2022,"25,269.2","+8,765.2",+53.11%,"45,745"
1063730,New World: Aeternum,August 2022,"16,504.0","+3,205.2",+24.10%,"25,505"
1063730,New World: Aeternum,July 2022,"13,298.9",-316.5,-2.32%,"26,604"
1063730,New World: Aeternum,June 2022,"13,615.4","-2,960.1",-17.86%,"22,565"
1063730,New World: Aeternum,May 2022,"16,575.5","-5,226.7",-23.97%,"28,373"
1063730,New World: Aeternum,April 2022,"21,802.1",+762.8,+3.63%,"37,734"
1063730,New World: Aeternum,March 2022,"21,039.4","-11,348.5",-35.04%,"34,098"
1063730,New World: Aeternum,February 2022,"32,387.8","-32,719.0",-50.25%,"67,943"
1063730,New World: Aeternum,January 2022,"65,106.8","-18,069.1",-21.72%,"117,042"
1063730,New World: Aeternum,December 2021,"83,176.0","-71,993.1",-46.40%,"145,038"
1063730,New World: Aeternum,November 2021,"155,169.0","-255,001.7",-62.17%,"357,188"
1063730,New World: Aeternum,October 2021,"410,170.7",-,-,"913,027"
892970,Valheim,Last 30 Days,"17,474.1",-803.3,-4.39%,"36,197"
892970,Valheim,April 2026,"18,277.3","-2,819.1",-13.36%,"36,273"
892970,Valheim,March 2026,"21,096.4","-1,369.4",-6.10%,"43,714"
892970,Valheim,February 2026,"22,465.8",-401.7,-1.76%,"46,486"
892970,Valheim,January 2026,"22,867.5","+4,868.6",+27.05%,"48,333"
892970,Valheim,December 2025,"17,998.9","-1,820.1",-9.18%,"39,064"
892970,Valheim,November 2025,"19,819.0","-2,103.2",-9.59%,"42,468"
892970,Valheim,October 2025,"21,922.2",-510.2,-2.27%,"48,368"
892970,Valheim,September 2025,"22,432.4","+6,709.9",+42.68%,"49,088"
892970,Valheim,August 2025,"15,722.6","+1,190.0",+8.19%,"36,723"
892970,Valheim,July 2025,"14,532.5",-479.2,-3.19%,"28,997"
892970,Valheim,June 2025,"15,011.8","-3,244.0",-17.77%,"32,099"
892970,Valheim,May 2025,"18,255.7","-3,645.1",-16.64%,"37,881"
892970,Valheim,April 2025,"21,900.8","-1,325.9",-5.71%,"47,730"
892970,Valheim,March 2025,"23,226.6","-1,309.3",-5.34%,"53,490"
892970,Valheim,February 2025,"24,536.0",+152.9,+0.63%,"53,334"
892970,Valheim,January 2025,"24,383.0","+2,098.8",+9.42%,"49,990"
892970,Valheim,December 2024,"22,284.2",-973.4,-4.19%,"45,865"
892970,Valheim,November 2024,"23,257.6","+5,836.9",+33.51%,"51,524"
892970,Valheim,October 2024,"17,420.7","+1,405.5",+8.78%,"36,860"
892970,Valheim,September 2024,"16,015.2","-1,435.4",-8.23%,"31,404"
892970,Valheim,August 2024,"17,450.6","-4,334.9",-19.90%,"35,580"
892970,Valheim,July 2024,"21,785.4","-8,322.8",-27.64%,"44,945"
892970,Valheim,June 2024,"30,108.2","-2,554.8",-7.82%,"70,403"
892970,Valheim,May 2024,"32,663.0","+16,551.0",+102.72%,"81,458"
892970,Valheim,April 2024,"16,112.0","-1,766.1",-9.88%,"43,414"
892970,Valheim,March 2024,"17,878.1",-675.2,-3.64%,"37,865"
892970,Valheim,February 2024,"18,553.3","-8,395.3",-31.15%,"41,346"
892970,Valheim,January 2024,"26,948.6","+3,072.7",+12.87%,"54,453"
892970,Valheim,December 2023,"23,875.8","+3,983.8",+20.03%,"47,942"
892970,Valheim,November 2023,"19,892.0","+1,882.8",+10.45%,"43,967"
892970,Valheim,October 2023,"18,009.3",+403.8,+2.29%,"34,956"
892970,Valheim,September 2023,"17,605.5","+2,153.4",+13.94%,"35,556"
892970,Valheim,August 2023,"15,452.0","-3,145.7",-16.91%,"32,946"
892970,Valheim,July 2023,"18,597.8","+3,651.7",+24.43%,"34,558"
892970,Valheim,June 2023,"14,946.1","-4,450.4",-22.94%,"29,488"
892970,Valheim,May 2023,"19,396.5","-6,124.6",-24.00%,"40,346"
892970,Valheim,April 2023,"25,521.1","-1,501.1",-5.56%,"52,694"
892970,Valheim,March 2023,"27,022.2","-7,027.4",-20.64%,"55,962"
892970,Valheim,February 2023,"34,049.6","-17,173.0",-33.53%,"76,747"
892970,Valheim,January 2023,"51,222.6","-5,152.5",-9.14%,"102,613"
892970,Valheim,December 2022,"56,375.1","+38,498.1",+215.35%,"127,172"
892970,Valheim,November 2022,"17,877.0","+5,181.0",+40.81%,"62,079"
892970,Valheim,October 2022,"12,696.0",-61.6,-0.48%,"24,562"
892970,Valheim,September 2022,"12,757.6",-526.5,-3.96%,"24,612"
892970,Valheim,August 2022,"13,284.2","-2,261.3",-14.55%,"24,376"
892970,Valheim,July 2022,"15,545.5",+697.3,+4.70%,"27,981"
892970,Valheim,June 2022,"14,848.2","-3,829.4",-20.50%,"28,351"
892970,Valheim,May 2022,"18,677.6",+251.1,+1.36%,"34,436"
892970,Valheim,April 2022,"18,426.5","-2,535.3",-12.10%,"36,169"
892970,Valheim,March 2022,"20,961.9","-4,547.0",-17.83%,"43,527"
892970,Valheim,February 2022,"25,508.9","-4,551.6",-15.14%,"55,169"
892970,Valheim,January 2022,"30,060.6","+8,809.5",+41.45%,"55,608"
892970,Valheim,December 2021,"21,251.1","+3,702.8",+21.10%,"43,305"
892970,Valheim,November 2021,"17,548.3","-8,041.1",-31.42%,"37,110"
892970,Valheim,October 2021,"25,589.4","-7,398.8",-22.43%,"61,020"
892970,Valheim,September 2021,"32,988.2","+15,662.3",+90.40%,"109,793"
892970,Valheim,August 2021,"17,325.9","-1,160.1",-6.28%,"29,764"
892970,Valheim,July 2021,"18,486.0","-1,712.4",-8.48%,"33,476"
892970,Valheim,June 2021,"20,198.5","-14,691.7",-42.11%,"37,931"
892970,Valheim,May 2021,"34,890.2","-34,476.8",-49.70%,"80,466"
892970,Valheim,April 2021,"69,367.0","-109,068.4",-61.12%,"159,037"
892970,Valheim,March 2021,"178,435.4","-31,866.8",-15.15%,"405,826"
892970,Valheim,February 2021,"210,302.2",-,-,"498,478"
1515950,Capcom Arcade Stadium,Last 30 Days,68.4,+20.0,+41.42%,489
1515950,Capcom Arcade Stadium,April 2026,48.4,+11.9,+32.64%,472
1515950,Capcom Arcade Stadium,March 2026,36.5,+10.5,+40.36%,94
1515950,Capcom Arcade Stadium,February 2026,26.0,-4.7,-15.19%,61
1515950,Capcom Arcade Stadium,January 2026,30.6,+0.1,+0.48%,83
1515950,Capcom Arcade Stadium,December 2025,30.5,-9.1,-23.01%,170
1515950,Capcom Arcade Stadium,November 2025,39.6,+11.4,+40.29%,472
1515950,Capcom Arcade Stadium,October 2025,28.2,-5.5,-16.26%,173
1515950,Capcom Arcade Stadium,September 2025,33.7,-0.9,-2.66%,262
1515950,Capcom Arcade Stadium,August 2025,34.6,-0.3,-0.95%,76
1515950,Capcom Arcade Stadium,July 2025,35.0,+1.9,+5.84%,113
1515950,Capcom Arcade Stadium,June 2025,33.0,-1.7,-4.85%,86
1515950,Capcom Arcade Stadium,May 2025,34.7,+8.2,+30.86%,216
1515950,Capcom Arcade Stadium,April 2025,26.5,-12.3,-31.58%,51
1515950,Capcom Arcade Stadium,March 2025,38.8,+0.8,+2.15%,67
1515950,Capcom Arcade Stadium,February 2025,38.0,-132.2,-77.69%,78
1515950,Capcom Arcade Stadium,January 2025,170.2,+42.9,+33.71%,736
1515950,Capcom Arcade Stadium,December 2024,127.3,+99.2,+353.14%,"1,231"
1515950,Capcom Arcade Stadium,November 2024,28.1,-0.0,-0.10%,286
1515950,Capcom Arcade Stadium,October 2024,28.1,+4.7,+20.25%,81
1515950,Capcom Arcade Stadium,September 2024,23.4,-0.6,-2.50%,58
1515950,Capcom Arcade Stadium,August 2024,24.0,-8.3,-25.62%,73
1515950,Capcom Arcade Stadium,July 2024,32.2,-15.0,-31.80%,"1,579"
1515950,Capcom Arcade Stadium,June 2024,47.3,+24.7,+109.50%,"1,461"
1515950,Capcom Arcade Stadium,May 2024,22.6,-1.4,-5.79%,57
1515950,Capcom Arcade Stadium,April 2024,23.9,-13.9,-36.71%,50
1515950,Capcom Arcade Stadium,March 2024,37.8,-7.4,-16.30%,78
1515950,Capcom Arcade Stadium,February 2024,45.2,+20.9,+86.24%,175
1515950,Capcom Arcade Stadium,January 2024,24.3,+0.5,+2.19%,53
1515950,Capcom Arcade Stadium,December 2023,23.8,-0.3,-1.08%,53
1515950,Capcom Arcade Stadium,November 2023,24.0,+1.4,+6.39%,75
1515950,Capcom Arcade Stadium,October 2023,22.6,-11.9,-34.59%,57
1515950,Capcom Arcade Stadium,September 2023,34.5,+4.5,+14.83%,388
1515950,Capcom Arcade Stadium,August 2023,30.1,-6.8,-18.56%,116
1515950,Capcom Arcade Stadium,July 2023,36.9,-2.4,-6.07%,197
1515950,Capcom Arcade Stadium,June 2023,39.3,+4.5,+12.99%,627
1515950,Capcom Arcade Stadium,May 2023,34.8,-6.0,-14.76%,443
1515950,Capcom Arcade Stadium,April 2023,40.8,+5.7,+16.10%,"1,114"
1515950,Capcom Arcade Stadium,March 2023,35.1,-2.0,-5.35%,224
1515950,Capcom Arcade Stadium,February 2023,37.1,-10.2,-21.53%,347
1515950,Capcom Arcade Stadium,January 2023,47.3,"-1,123.6",-95.96%,"1,179"
1515950,Capcom Arcade Stadium,December 2022,"1,170.8","+1,135.7",+3228.44%,"38,979"
1515950,Capcom Arcade Stadium,November 2022,35.2,+8.8,+33.26%,263
1515950,Capcom Arcade Stadium,October 2022,26.4,-18.2,-40.77%,80
1515950,Capcom Arcade Stadium,September 2022,44.6,-3.3,-6.95%,"1,134"
1515950,Capcom Arcade Stadium,August 2022,47.9,-120.6,-71.57%,"1,675"
1515950,Capcom Arcade Stadium,July 2022,168.5,"-1,461.7",-89.67%,"5,063"
1515950,Capcom Arcade Stadium,June 2022,"1,630.2","+1,614.3",+10135.14%,"37,656"
1515950,Capcom Arcade Stadium,May 2022,15.9,-0.4,-2.34%,41
1515950,Capcom Arcade Stadium,April 2022,16.3,-2.0,-10.71%,40
1515950,Capcom Arcade Stadium,March 2022,18.3,+3.3,+21.80%,46
1515950,Capcom Arcade Stadium,February 2022,15.0,-122.9,-89.12%,36
1515950,Capcom Arcade Stadium,January 2022,137.9,-111.3,-44.66%,387
1515950,Capcom Arcade Stadium,December 2021,249.2,"-6,814.8",-96.47%,"51,945"
1515950,Capcom Arcade Stadium,November 2021,"7,064.0","+7,049.8",+49764.83%,"481,088"
1515950,Capcom Arcade Stadium,October 2021,14.2,+4.3,+43.61%,57
1515950,Capcom Arcade Stadium,September 2021,9.9,-1.7,-14.84%,26
1515950,Capcom Arcade Stadium,August 2021,11.6,-8.3,-41.69%,26
1515950,Capcom Arcade Stadium,July 2021,19.9,-24.4,-55.13%,40
1515950,Capcom Arcade Stadium,June 2021,44.3,-138.1,-75.72%,117
1515950,Capcom Arcade Stadium,May 2021,182.3,-,-,624
578080,PUBG: BATTLEGROUNDS,Last 30 Days,"340,464.8","-12,702.5",-3.60%,"892,786"
578080,PUBG: BATTLEGROUNDS,April 2026,"353,167.4","+25,954.6",+7.93%,"979,753"
578080,PUBG: BATTLEGROUNDS,March 2026,"327,212.8","+60,077.8",+22.49%,"1,290,870"
578080,PUBG: BATTLEGROUNDS,February 2026,"267,135.0","-23,261.7",-8.01%,"694,462"
578080,PUBG: BATTLEGROUNDS,January 2026,"290,396.7","+10,990.2",+3.93%,"712,143"
578080,PUBG: BATTLEGROUNDS,December 2025,"279,406.5","+1,421.3",+0.51%,"751,295"
578080,PUBG: BATTLEGROUNDS,November 2025,"277,985.2","+11,426.2",+4.29%,"691,068"
578080,PUBG: BATTLEGROUNDS,October 2025,"266,559.0","-11,536.6",-4.15%,"750,442"
578080,PUBG: BATTLEGROUNDS,September 2025,"278,095.6","-17,408.3",-5.89%,"707,773"
578080,PUBG: BATTLEGROUNDS,August 2025,"295,504.0","-7,757.4",-2.56%,"724,503"
578080,PUBG: BATTLEGROUNDS,July 2025,"303,261.3","-6,630.7",-2.14%,"944,484"
578080,PUBG: BATTLEGROUNDS,June 2025,"309,892.0","+4,638.8",+1.52%,"778,327"
578080,PUBG: BATTLEGROUNDS,May 2025,"305,253.2","-12,187.9",-3.84%,"804,674"
578080,PUBG: BATTLEGROUNDS,April 2025,"317,441.0","-28,086.3",-8.13%,"861,598"
578080,PUBG: BATTLEGROUNDS,March 2025,"345,527.3","+28,751.0",+9.08%,"1,329,605"
578080,PUBG: BATTLEGROUNDS,February 2025,"316,776.4","+9,226.1",+3.00%,"818,843"
578080,PUBG: BATTLEGROUNDS,January 2025,"307,550.3","-13,547.6",-4.22%,"786,821"
578080,PUBG: BATTLEGROUNDS,December 2024,"321,097.9","+5,484.7",+1.74%,"799,077"
578080,PUBG: BATTLEGROUNDS,November 2024,"315,613.2","+22,263.2",+7.59%,"796,001"
578080,PUBG: BATTLEGROUNDS,October 2024,"293,350.0","-4,917.4",-1.65%,"762,909"
578080,PUBG: BATTLEGROUNDS,September 2024,"298,267.4","+13,019.9",+4.56%,"807,515"
578080,PUBG: BATTLEGROUNDS,August 2024,"285,247.5","-8,149.3",-2.78%,"719,506"
578080,PUBG: BATTLEGROUNDS,July 2024,"293,396.8","+5,898.3",+2.05%,"700,235"
578080,PUBG: BATTLEGROUNDS,June 2024,"287,498.5","+16,134.3",+5.95%,"699,256"
578080,PUBG: BATTLEGROUNDS,May 2024,"271,364.2","-9,489.0",-3.38%,"693,105"
578080,PUBG: BATTLEGROUNDS,April 2024,"280,853.2",-488.9,-0.17%,"699,697"
578080,PUBG: BATTLEGROUNDS,March 2024,"281,342.1","+31,027.1",+12.40%,"764,034"
578080,PUBG: BATTLEGROUNDS,February 2024,"250,314.9",+757.3,+0.30%,"609,366"
578080,PUBG: BATTLEGROUNDS,January 2024,"249,557.7","+2,545.1",+1.03%,"587,152"
578080,PUBG: BATTLEGROUNDS,December 2023,"247,012.5","+40,804.0",+19.79%,"623,852"
578080,PUBG: BATTLEGROUNDS,November 2023,"206,208.6","+17,537.8",+9.30%,"502,374"
578080,PUBG: BATTLEGROUNDS,October 2023,"188,670.8","+6,714.4",+3.69%,"444,585"
578080,PUBG: BATTLEGROUNDS,September 2023,"181,956.4","+1,583.5",+0.88%,"415,099"
578080,PUBG: BATTLEGROUNDS,August 2023,"180,372.9","+16,865.2",+10.31%,"397,857"
578080,PUBG: BATTLEGROUNDS,July 2023,"163,507.7",-935.7,-0.57%,"356,738"
578080,PUBG: BATTLEGROUNDS,June 2023,"164,443.4","-19,055.5",-10.38%,"376,727"
578080,PUBG: BATTLEGROUNDS,May 2023,"183,499.0","-14,237.3",-7.20%,"414,957"
578080,PUBG: BATTLEGROUNDS,April 2023,"197,736.3","-5,668.8",-2.79%,"444,973"
578080,PUBG: BATTLEGROUNDS,March 2023,"203,405.1","-17,466.4",-7.91%,"459,344"
578080,PUBG: BATTLEGROUNDS,February 2023,"220,871.5","+17,213.1",+8.45%,"490,332"
578080,PUBG: BATTLEGROUNDS,January 2023,"203,658.4","-8,631.9",-4.07%,"465,423"
578080,PUBG: BATTLEGROUNDS,December 2022,"212,290.4","+28,370.6",+15.43%,"586,384"
578080,PUBG: BATTLEGROUNDS,November 2022,"183,919.8","-12,639.1",-6.43%,"425,493"
578080,PUBG: BATTLEGROUNDS,October 2022,"196,558.9","+1,119.8",+0.57%,"440,651"
578080,PUBG: BATTLEGROUNDS,September 2022,"195,439.0","+11,066.5",+6.00%,"448,410"
578080,PUBG: BATTLEGROUNDS,August 2022,"184,372.5","+7,354.3",+4.15%,"395,910"
578080,PUBG: BATTLEGROUNDS,July 2022,"177,018.2","-4,169.6",-2.30%,"391,255"
578080,PUBG: BATTLEGROUNDS,June 2022,"181,187.8","-19,666.4",-9.79%,"413,426"
578080,PUBG: BATTLEGROUNDS,May 2022,"200,854.2","-22,687.2",-10.15%,"468,207"
578080,PUBG: BATTLEGROUNDS,April 2022,"223,541.4","-2,573.4",-1.14%,"527,433"
578080,PUBG: BATTLEGROUNDS,March 2022,"226,114.9","-15,059.6",-6.24%,"535,587"
578080,PUBG: BATTLEGROUNDS,February 2022,"241,174.5","-1,147.9",-0.47%,"532,109"
578080,PUBG: BATTLEGROUNDS,January 2022,"242,322.4","+88,651.5",+57.69%,"696,704"
578080,PUBG: BATTLEGROUNDS,December 2021,"153,670.8","+12,409.6",+8.78%,"363,839"
578080,PUBG: BATTLEGROUNDS,November 2021,"141,261.2","-17,176.7",-10.84%,"341,570"
578080,PUBG: BATTLEGROUNDS,October 2021,"158,437.9","-8,664.2",-5.18%,"393,496"
578080,PUBG: BATTLEGROUNDS,September 2021,"167,102.1","-17,726.3",-9.59%,"400,709"
578080,PUBG: BATTLEGROUNDS,August 2021,"184,828.4","-1,421.6",-0.76%,"444,355"
578080,PUBG: BATTLEGROUNDS,July 2021,"186,250.0","+6,911.7",+3.85%,"413,274"
578080,PUBG: BATTLEGROUNDS,June 2021,"179,338.3","-5,362.9",-2.90%,"427,913"
578080,PUBG: BATTLEGROUNDS,May 2021,"184,701.2","-1,409.4",-0.76%,"419,509"
578080,PUBG: BATTLEGROUNDS,April 2021,"186,110.6","-7,003.5",-3.63%,"453,579"
578080,PUBG: BATTLEGROUNDS,March 2021,"193,114.2","-5,843.3",-2.94%,"464,480"
578080,PUBG: BATTLEGROUNDS,February 2021,"198,957.5","-2,289.7",-1.14%,"447,390"
578080,PUBG: BATTLEGROUNDS,January 2021,"201,247.2","+12,013.6",+6.35%,"451,998"
578080,PUBG: BATTLEGROUNDS,December 2020,"189,233.6","+9,713.3",+5.41%,"444,680"
578080,PUBG: BATTLEGROUNDS,November 2020,"179,520.3","+16,934.6",+10.42%,"438,919"
578080,PUBG: BATTLEGROUNDS,October 2020,"162,585.6","-6,508.1",-3.85%,"381,079"
578080,PUBG: BATTLEGROUNDS,September 2020,"169,093.7","-23,398.9",-12.16%,"403,693"
578080,PUBG: BATTLEGROUNDS,August 2020,"192,492.6","-19,207.7",-9.07%,"443,390"
578080,PUBG: BATTLEGROUNDS,July 2020,"211,700.3","-18,629.4",-8.09%,"469,568"
578080,PUBG: BATTLEGROUNDS,June 2020,"230,329.7","-12,929.0",-5.31%,"546,359"
578080,PUBG: BATTLEGROUNDS,May 2020,"243,258.8",+411.5,+0.17%,"553,121"
578080,PUBG: BATTLEGROUNDS,April 2020,"242,847.3","+14,380.1",+6.29%,"913,075"
578080,PUBG: BATTLEGROUNDS,March 2020,"228,467.2","-29,117.2",-11.30%,"562,028"
578080,PUBG: BATTLEGROUNDS,February 2020,"257,584.3","-17,778.7",-6.46%,"606,689"
578080,PUBG: BATTLEGROUNDS,January 2020,"275,363.0","-33,082.4",-10.73%,"645,414"
578080,PUBG: BATTLEGROUNDS,December 2019,"308,445.5","+2,786.1",+0.91%,"686,239"
578080,PUBG: BATTLEGROUNDS,November 2019,"305,659.4","+18,526.0",+6.45%,"695,920"
578080,PUBG: BATTLEGROUNDS,October 2019,"287,133.4","-24,310.9",-7.81%,"637,870"
578080,PUBG: BATTLEGROUNDS,September 2019,"311,444.3","-47,086.7",-13.13%,"660,864"
578080,PUBG: BATTLEGROUNDS,August 2019,"358,531.0","+5,642.1",+1.60%,"750,941"
578080,PUBG: BATTLEGROUNDS,July 2019,"352,888.9","-10,194.5",-2.81%,"745,224"
578080,PUBG: BATTLEGROUNDS,June 2019,"363,083.4","-22,757.2",-5.90%,"745,960"
578080,PUBG: BATTLEGROUNDS,May 2019,"385,840.6","-4,260.3",-1.09%,"817,595"
578080,PUBG: BATTLEGROUNDS,April 2019,"390,100.9","-27,711.6",-6.63%,"886,255"
578080,PUBG: BATTLEGROUNDS,March 2019,"417,812.5","-20,146.6",-4.60%,"931,407"
578080,PUBG: BATTLEGROUNDS,February 2019,"437,959.1","-59,844.2",-12.02%,"931,754"
578080,PUBG: BATTLEGROUNDS,January 2019,"497,803.3","+24,262.0",+5.12%,"1,084,606"
578080,PUBG: BATTLEGROUNDS,December 2018,"473,541.3","+55,381.8",+13.24%,"1,109,766"
578080,PUBG: BATTLEGROUNDS,November 2018,"418,159.5","-50,982.3",-10.87%,"895,650"
578080,PUBG: BATTLEGROUNDS,October 2018,"469,141.7","-73,465.3",-13.54%,"1,048,662"
578080,PUBG: BATTLEGROUNDS,September 2018,"542,607.1","-76,713.4",-12.39%,"1,125,229"
578080,PUBG: BATTLEGROUNDS,August 2018,"619,320.5","-69,299.9",-10.06%,"1,260,894"
578080,PUBG: BATTLEGROUNDS,July 2018,"688,620.4","-112,047.8",-13.99%,"1,350,463"
578080,PUBG: BATTLEGROUNDS,June 2018,"800,668.2","-75,512.4",-8.62%,"1,750,216"
578080,PUBG: BATTLEGROUNDS,May 2018,"876,180.6","-231,001.2",-20.86%,"2,175,704"
578080,PUBG: BATTLEGROUNDS,April 2018,"1,107,181.8","-188,226.8",-14.53%,"2,456,361"
578080,PUBG: BATTLEGROUNDS,March 2018,"1,295,408.6","-95,606.7",-6.87%,"2,799,269"
578080,PUBG: BATTLEGROUNDS,February 2018,"1,391,015.3","-193,871.5",-12.23%,"2,934,761"
578080,PUBG: BATTLEGROUNDS,January 2018,"1,584,886.8","+148,728.3",+10.36%,"3,236,027"
578080,PUBG: BATTLEGROUNDS,December 2017,"1,436,158.5","+101,988.4",+7.64%,"3,080,769"
578080,PUBG: BATTLEGROUNDS,November 2017,"1,334,170.1","+247,531.2",+22.78%,"2,915,723"
578080,PUBG: BATTLEGROUNDS,October 2017,"1,086,638.9","+426,446.1",+64.59%,"2,390,946"
578080,PUBG: BATTLEGROUNDS,September 2017,"660,192.7","+270,665.3",+69.49%,"1,550,463"
578080,PUBG: BATTLEGROUNDS,August 2017,"389,527.4","+159,825.7",+69.58%,"874,171"
578080,PUBG: BATTLEGROUNDS,July 2017,"229,701.7","+89,799.5",+64.19%,"481,291"
578080,PUBG: BATTLEGROUNDS,June 2017,"139,902.2","+32,460.6",+30.21%,"267,194"
578080,PUBG: BATTLEGROUNDS,May 2017,"107,441.6","+37,646.6",+53.94%,"189,456"
578080,PUBG: BATTLEGROUNDS,April 2017,"69,795.0","+52,243.8",+297.67%,"140,104"
578080,PUBG: BATTLEGROUNDS,March 2017,"17,551.1",-,-,"67,846"
552990,World of Warships,Last 30 Days,"22,835.2","+1,454.2",+6.80%,"55,595"
552990,World of Warships,April 2026,"21,381.0","+2,927.0",+15.86%,"31,698"
552990,World of Warships,March 2026,"18,454.0",-215.6,-1.15%,"32,708"
552990,World of Warships,February 2026,"18,669.6","-6,079.6",-24.56%,"30,853"
552990,World of Warships,January 2026,"24,749.2","-1,558.0",-5.92%,"38,669"
552990,World of Warships,December 2025,"26,307.2","+13,222.3",+101.05%,"41,126"
552990,World of Warships,November 2025,"13,084.9","-10,385.5",-44.25%,"108,525"
552990,World of Warships,October 2025,"23,470.4","+6,029.1",+34.57%,"38,391"
552990,World of Warships,September 2025,"17,441.3","+3,099.7",+21.61%,"28,206"
552990,World of Warships,August 2025,"14,341.7","+5,627.5",+64.58%,"45,913"
552990,World of Warships,July 2025,"8,714.2","+1,053.2",+13.75%,"65,888"
552990,World of Warships,June 2025,"7,661.0","-2,275.5",-22.90%,"18,055"
552990,World of Warships,May 2025,"9,936.5","+3,306.2",+49.87%,"122,368"
552990,World of Warships,April 2025,"6,630.2",-115.0,-1.70%,"20,427"
552990,World of Warships,March 2025,"6,745.2",+354.1,+5.54%,"25,186"
552990,World of Warships,February 2025,"6,391.1","-1,193.1",-15.73%,"11,953"
552990,World of Warships,January 2025,"7,584.2","-1,163.0",-13.30%,"15,275"
552990,World of Warships,December 2024,"8,747.1","+1,766.3",+25.30%,"22,599"
552990,World of Warships,November 2024,"6,980.9",+186.2,+2.74%,"17,628"
552990,World of Warships,October 2024,"6,794.7","-1,032.8",-13.19%,"13,944"
552990,World of Warships,September 2024,"7,827.5","+1,277.1",+19.50%,"16,956"
552990,World of Warships,August 2024,"6,550.4",+455.6,+7.47%,"11,547"
552990,World of Warships,July 2024,"6,094.8","-1,118.1",-15.50%,"10,814"
